symbol,board,limit_days_max,limit_days_20cm,gap_3,gap_4,gap_5,n
300579,创业板,0,0,0,0,0,60
300252,创业板,1,0,2,1,0,60
688269,科创板,0,0,1,1,0,60
300331,创业板,6,0,5,5,2,60
603131,沪主板,3,0,1,0,0,60
000534,深主板,3,0,3,1,0,60
002394,深主板,0,0,0,0,0,60
301365,创业板,3,0,1,1,1,60
002395,深主板,4,0,2,0,0,60
300673,创业板,1,0,0,0,0,60
688167,科创板,10,2,16,9,6,60
688129,科创板,0,0,3,0,0,60
601567,沪主板,0,0,0,0,0,60
002995,深主板,6,0,7,4,4,60
300614,创业板,0,0,2,2,1,60
600692,沪主板,0,0,0,0,0,60
002734,深主板,3,0,0,0,0,60
001324,深主板,0,0,0,0,0,60
002627,深主板,1,0,1,0,0,60
600936,沪主板,6,0,5,2,0,60
603257,沪主板,1,0,0,0,0,60
600575,沪主板,0,0,0,0,0,60
603012,沪主板,3,0,0,0,0,60
688593,科创板,7,1,6,4,3,60
600708,沪主板,2,0,0,0,0,60
301528,创业板,9,1,3,3,2,60
002687,深主板,6,0,2,1,1,60
300259,创业板,8,0,6,3,2,60
300901,创业板,2,0,0,0,0,60
300256,创业板,0,0,0,0,0,60
001379,深主板,0,0,0,0,0,60
600512,沪主板,0,0,0,0,0,60
688059,科创板,5,1,5,4,2,60
001266,深主板,3,0,4,2,0,60
688010,科创板,9,2,7,5,3,60
301622,创业板,0,0,0,0,0,60
001332,深主板,1,0,1,1,1,60
301076,创业板,1,0,3,2,1,60
600618,沪主板,0,0,0,0,0,60
603123,沪主板,1,0,2,1,1,60
688159,科创板,2,0,1,1,0,60
002860,深主板,2,0,1,1,1,60
300886,创业板,0,0,0,0,0,60
001914,深主板,0,0,0,0,0,60
300334,创业板,6,1,1,0,0,60
600839,沪主板,0,0,0,0,0,60
688411,科创板,4,0,3,1,1,60
600231,沪主板,0,0,0,0,0,60
002732,深主板,0,0,0,0,0,60
603098,沪主板,0,0,1,1,0,60
000605,深主板,0,0,0,0,0,60
000159,深主板,1,0,1,1,0,60
688513,科创板,2,0,3,2,2,60
000554,深主板,1,0,9,6,3,60
301011,创业板,0,0,1,0,0,60
301013,创业板,15,3,18,9,8,60
688755,科创板,1,0,1,0,0,60
301636,创业板,0,0,0,0,0,60
301595,创业板,2,0,1,0,0,60
603014,沪主板,3,0,1,1,0,60
001390,深主板,0,0,0,0,0,60
603049,沪主板,0,0,0,0,0,60
301590,创业板,1,0,1,1,0,60
688775,科创板,1,0,1,0,0,60
603382,沪主板,1,0,1,1,1,60
603400,沪主板,4,0,5,3,1,60
301678,创业板,1,0,3,2,2,60
001388,深主板,9,0,11,10,7,60
688729,科创板,9,2,12,9,4,60
301630,创业板,6,1,6,3,2,60
600930,沪主板,0,0,0,0,0,60
301609,创业板,2,0,5,3,1,60
603262,沪主板,3,0,2,0,0,60
001221,深主板,0,0,0,0,0,60
301491,创业板,0,0,0,0,0,60
603406,沪主板,0,0,1,0,0,60
301632,创业板,0,0,1,0,0,60
603370,沪主板,1,0,0,0,0,60
301575,创业板,0,0,0,0,0,60
603418,沪主板,0,0,1,1,0,60
301656,创业板,1,0,0,0,0,60
301584,创业板,1,0,2,1,0,60
301668,创业板,1,1,2,1,0,60
001285,深主板,0,0,0,0,0,60
301563,创业板,6,1,10,5,3,60
601026,沪主板,1,0,2,0,0,60
001386,深主板,0,0,0,0,0,60
603175,沪主板,2,0,4,1,0,60
688759,科创板,3,0,2,2,2,60
688783,科创板,9,2,19,9,6,60
688765,科创板,2,2,1,0,0,60
603334,沪主板,0,0,0,0,0,60
603376,沪主板,1,0,0,0,0,60
603092,沪主板,0,0,0,0,0,60
688727,科创板,6,0,11,5,3,60
301638,创业板,0,0,2,1,0,60
001233,深主板,1,0,0,0,0,60
001280,深主板,0,0,2,0,0,60
688795,科创板,1,0,2,2,2,60
688796,科创板,5,1,9,5,3,60
688790,科创板,2,0,2,1,0,60
688802,科创板,5,0,8,6,3,60
001325,深主板,0,0,0,0,0,60
688807,科创板,8,0,15,8,5,60
301449,创业板,1,1,1,1,1,60
603248,沪主板,2,0,0,0,0,60
301667,创业板,2,1,3,0,0,60
688805,科创板,0,0,2,0,0,60
001369,深主板,2,0,2,0,0,60
001396,深主板,0,0,1,0,0,60
688809,科创板,8,1,8,5,3,60
301687,创业板,4,1,6,4,2,60
603402,沪主板,1,0,2,1,1,60
603352,沪主板,1,0,0,0,0,60
688785,科创板,9,0,6,4,3,60
601112,沪主板,0,0,0,0,0,60
001220,深主板,0,0,0,0,0,60
688712,科创板,1,0,1,0,0,60
603284,沪主板,0,0,0,0,0,60
688818,科创板,6,0,4,3,0,60
688816,科创板,0,0,1,0,0,60
301680,创业板,3,0,2,2,0,60
688781,科创板,2,0,3,3,1,60
301682,创业板,6,0,9,3,2,60
688813,科创板,12,1,21,8,5,60
001257,深主板,8,0,9,6,2,60
301683,创业板,1,0,1,0,0,60
603459,沪主板,13,0,20,7,3,60
301696,创业板,7,1,10,5,5,60
688811,科创板,1,1,4,2,2,60
603293,沪主板,0,0,0,0,0,60
301666,创业板,13,2,23,16,8,60
301513,创业板,1,1,1,0,0,60
688820,科创板,10,0,17,9,5,60
001312,深主板,0,0,0,0,0,60
688808,科创板,12,2,17,7,4,60
301599,创业板,6,1,6,3,1,60
603407,沪主板,17,0,21,15,12,60
301531,创业板,6,1,7,5,3,60
001393,深主板,5,1,7,2,1,58
001365,深主板,7,0,11,6,4,57
001237,深主板,4,1,5,4,4,53
603435,沪主板,12,1,10,10,8,53
688635,科创板,12,1,16,10,5,50
301669,创业板,6,2,9,7,3,41
688797,科创板,11,1,9,7,5,31
